sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
EG009,,Default,simple,"Garment,Default Category,Default Category/Shop,Default Category/Shop/Garment,Garment",base,Pearly Musturd Pant,musturd pent with pearl embalishment,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",14599,14599,,,pearly-musturd-pant,,,,/u/n/untitled-1_3_13.jpg,,/u/n/untitled-1_3_13.jpg,,/u/n/untitled-1_3_13.jpg,,/u/n/untitled-1_3_13.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/u/n/untitled_session13795e1-min.jpg,/u/n/untitled_session13795e1-min.jpg,/u/n/untitled-1_3_13.jpg",",,,",/u/n/untitled-1_3_13.jpg,,,,,,,,,,
EG010,,Default,simple,"Garment,Default Category,Default Category/Shop,Default Category/Shop/Garment,Garment",base,Embalish Patch Grey Denim Pant,Grey denim pant with front abstract embalish patch ,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",13799,13799,,,embalish-patch-grey-denim-pant,,,,/g/a/garment_2_1.jpg,,/g/a/garment_2_1.jpg,,/g/a/garment_2_1.jpg,,/g/a/garment_2_1.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/_/m/_m4a9181e-min_1.jpg,/_/m/_m4a9181e-min_1.jpg,/_/m/_m4a9134e-min.jpg,/_/m/_m4a9149e-min.jpg,/u/n/untitled-1_3_15.jpg,/g/a/garment_2_1.jpg",",,,,,,,,,","/u/n/untitled-1_3_15.jpg,/g/a/garment_2_1.jpg",,,,,,,,,,
EG011,,Default,simple,"Garment,Default Category,Default Category/Shop,Default Category/Shop/Garment,Garment",base,Beige Embalish skirt,Beige sequin embalish skirt,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",9999,9999,,,beige-embalish-skirt,,,,/g/a/garment.jpg,,/g/a/garment.jpg,,/g/a/garment.jpg,,/g/a/garment.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/_/m/_m4a9414e-min.jpg,/_/m/_m4a9414e-min.jpg,/_/m/_m4a9427e-min.jpg,/_/m/_m4a9429e-min.jpg,/u/n/untitled-1_3_17.jpg,/g/a/garment.jpg",",,,,,,,,,","/u/n/untitled-1_3_17.jpg,/g/a/garment.jpg",,,,,,,,,,
EG012,,Default,simple,"Garment,Default Category,Default Category/Shop,Default Category/Shop/Garment,Garment",base,Beige Embalish Jacket,Beige sequin embalish Jacket,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",11599,11599,,,beige-embalish-jacket,,,,/u/n/untitled-1_3_18.jpg,,/u/n/untitled-1_3_18.jpg,,/u/n/untitled-1_3_18.jpg,,/u/n/untitled-1_3_18.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/_/m/_m4a9414e-min_1.jpg,/_/m/_m4a9414e-min_1.jpg,/_/m/_m4a9423e-min.jpg,/_/m/_m4a9427e-min_1.jpg,/_/m/_m4a9429e-min_1.jpg,/u/n/untitled-1_3_18.jpg",",,,,,,,,,",/u/n/untitled-1_3_18.jpg,,,,,,,,,,
EG013,,Default,simple,"Garment,Default Category,Default Category/Shop,Default Category/Shop/Garment,Garment",base,3D Embalished Jacket,Beige sequin embalish Jacket,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",14299,14299,,,3d-embalished-jacket,,,,/u/n/untitled-1_3_19.jpg,,/u/n/untitled-1_3_19.jpg,,/u/n/untitled-1_3_19.jpg,,/u/n/untitled-1_3_19.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/_/m/_m4a9297ee-min.jpg,/_/m/_m4a9297ee-min.jpg,/_/m/_m4a9300ee-min.jpg,/_/m/_m4a9304ee-min.jpg,/_/m/_m4a9314e-min.jpg,/_/m/_m4a9324e-min.jpg,/u/n/untitled-1_3_19.jpg",",,,,,,,,,,,",/u/n/untitled-1_3_19.jpg,,,,,,,,,,
EG014,,Default,simple,"Garment,Default Category,Default Category/Shop,Default Category/Shop/Garment,Garment",base,Lustrous Jacket,Beige sequin embalish Jacket,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",12499,12499,,,lustrous-jacket,,,,/u/n/untitled-1_3_20.jpg,,/u/n/untitled-1_3_20.jpg,,/u/n/untitled-1_3_20.jpg,,/u/n/untitled-1_3_20.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_0995e-min.jpg,/i/m/img_0995e-min.jpg,/i/m/img_0997e-min.jpg,/i/m/img_1000e-min.jpg,/i/m/img_1006e-min.jpg,/u/n/untitled_session14015e-min.jpg,/u/n/untitled-1_3_20.jpg",",,,,,,,,,,,",/u/n/untitled-1_3_20.jpg,,,,,,,,,,
EB001,,Default,simple,"Bag,Default Category,Default Category/Shop,Default Category/Shop/Bags",base,Peach Embalish Bag,"Hand embroided bag in rose gold plating features metal leaves , pink and crystal stone. ",<ul><li></li><li></li></ul>,0,2,taxable,"Catalog, Search",0,0,,,peach embalish bag,,,,,,,,,,,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EB002,,Default,simple,"Bag,Default Category,Default Category/Shop,Default Category/Shop/Bags",base,Golden Embalish Bag,"Hand embroided bag in antique gold plating features metal leaves, pipe , golden greyl stone. ",<ul><li></li><li></li></ul>,0,2,taxable,"Catalog, Search",0,0,,,golden embalish bag,,,,,,,,,,,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EB003,,Default,simple,"Bag,Default Category,Default Category/Shop,Default Category/Shop/Bags",base,Silver Clutch,Hand embroided bag in silver plating features crystal stone and blue glass beads.,<ul><li></li><li></li></ul>,0,2,taxable,"Catalog, Search",0,0,,,silver clutch,,,,,,,,,,,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,10,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
EB004,,Default,simple,"Bag,Default Category,Default Category/Shop,Default Category/Shop/Bags",base,Blue Leather Bag,Hand embroided leather bag in silver plating features crystal stones grey pipe  with metal balls,<ul><li></li><li></li></ul>,0,2,taxable,"Catalog, Search",7999,7999,,,blue-leather-bag,,,,/i/m/img_1600.jpg,,/i/m/img_1600.jpg,,/i/m/img_1600.jpg,,/i/m/img_1600.jpg,,"7/24/19, 4:41 PM","8/30/19, 12:08 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_1600.jpg,/u/n/untitled_session13951e-min_1.jpg,/i/m/img_1601e-min.jpg",",,",/i/m/img_1600.jpg,,,,,,,,,,
EB006,,Default,simple,"Bag,Default Category,Default Category/Shop,Default Category/Shop/Bags",base,Olive Metal Handle Bag,"Hand embroided leather bag in silver plating features crystal ,golden, grey stone , raffia and metal rod.",<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",9999,9999,,,olive-metal-handle-bag,,,,/i/m/img_9357.jpg,,/i/m/img_9357.jpg,,/i/m/img_9357.jpg,,/i/m/img_9357.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_9357.jpg,/i/m/img_9357.jpg,/i/m/img_9354e-min_1.jpg,/i/m/img_9358e-min_1.jpg,/i/m/img_9359e-min_1.jpg",",,,,,,,","/i/m/img_9357.jpg,/i/m/img_9357.jpg",,,,,,,,,,
EP001,,Default,simple,"Extra,Default Category/Shop,Default Category",base,Classic Hex Bracelet,"Handcrafted with rose gold plating ,this bracelet features crystal square ,baguette stone.                                                                                              Plating- Electroplated Rose Gold                                              Stone-Faceted Foiled Stone",<ul><li>Plating- Electroplated Rose gold                                               </li><li>Stone-Faceted Foiled Stone</li></ul>,15,1,taxable,"Catalog, Search",1999,1999,,,classic-hex-bracelet,,,,/u/n/untitled-1_3_3.jpg,,/u/n/untitled-1_3_3.jpg,,/u/n/untitled-1_3_3.jpg,,/u/n/untitled-1_3_3.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_9797e-min_1.jpg,/i/m/img_9797e-min_1.jpg,/i/m/img_9811e-min_1.jpg,/u/n/untitled-1_3_3.jpg",",,,,,",/u/n/untitled-1_3_3.jpg,,,,,,,,,,
EP002,,Default,simple,"Extra,Default Category/Shop,Default Category",base,Grey emblished belt,"Gunmetal statement piece with eye catching embellishment with crystal,golden, grey  baguette .                                                                                 Plating- Electroplated Gunmetal                                           Stone-Faceted Foiled Stone",<ul><li>Plating- Electroplated Rose gold                                               </li><li>Stone-Glass bead</li></ul>,442,1,taxable,"Catalog, Search",7499,7499,,,grey-emblished-belt,,,,/u/n/untitled-1_3_4.jpg,,/u/n/untitled-1_3_4.jpg,,/u/n/untitled-1_3_4.jpg,,/u/n/untitled-1_3_4.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_9636e-min_1.jpg,/i/m/img_9636e-min_1.jpg,/i/m/img_9641e-min-min-min.jpg,/u/n/untitled-1_3_4.jpg",",,,,,",/u/n/untitled-1_3_4.jpg,,,,,,,,,,
